# timestamp tx ty tz qx qy qz qw
1760673085.145438 0.911021 0.081069 0.000000 0.000000 0.000000 -0.000247 1.000000
1760673085.180849 0.923179 0.082017 0.000000 0.000000 0.000000 -0.000250 1.000000
1760673085.211419 0.935687 0.082989 0.000000 0.000000 0.000000 -0.000254 1.000000
1760673085.244416 0.948615 0.083989 0.000000 0.000000 0.000000 -0.000257 1.000000
1760673085.277423 0.961957 0.085017 0.000000 0.000000 0.000000 -0.000261 1.000000
1760673085.310412 0.951330 0.080144 0.000000 0.000000 0.000000 -0.000253 1.000000
1760673085.343427 0.965416 0.081312 0.000000 0.000000 0.000000 -0.000257 1.000000
1760673085.377771 0.979939 0.082509 0.000000 0.000000 0.000000 -0.000260 1.000000
1760673085.409422 0.994807 0.083728 0.000000 0.000000 0.000000 -0.000263 1.000000
1760673085.443092 1.010080 0.084973 0.000000 0.000000 0.000000 -0.000267 1.000000
1760673085.475481 1.025710 0.086240 0.000000 0.000000 0.000000 -0.000270 1.000000
1760673085.508428 1.031487 0.083366 0.000000 0.000000 0.000000 -0.000268 1.000000
1760673085.541396 1.047380 0.084717 0.000000 0.000000 0.000000 -0.000272 1.000000
1760673085.574379 1.063642 0.086090 0.000000 0.000000 0.000000 -0.000275 1.000000
1760673085.607409 1.080269 0.087487 0.000000 0.000000 0.000000 -0.000278 1.000000
1760673085.641797 1.097300 0.088908 0.000000 0.000000 0.000000 -0.000281 1.000000
1760673085.673409 1.101436 0.086096 0.000000 0.000000 0.000000 -0.000277 1.000000
1760673085.706404 1.118673 0.087590 0.000000 0.000000 0.000000 -0.000280 1.000000
1760673085.772440 1.154258 0.090645 0.000000 0.000000 0.000000 -0.000286 1.000000
1760673085.838408 1.191154 0.093778 0.000000 0.000000 0.000000 -0.000292 1.000000
1760673085.871407 1.210146 0.095360 0.000000 0.000000 0.000000 -0.000295 1.000000
1760673085.904398 1.211338 0.092370 0.000000 0.000000 0.000000 -0.000286 1.000000
1760673085.970428 1.250587 0.095527 0.000000 0.000000 0.000000 -0.000292 1.000000
1760673086.003632 1.270796 0.097084 0.000000 0.000000 0.000000 -0.000295 1.000000
1760673086.036417 1.291402 0.098626 0.000000 0.000000 0.000000 -0.000297 1.000000
1760673086.069390 1.306694 0.100747 0.000000 0.000000 0.000000 -0.000335 1.000000
1760673086.103438 1.327374 0.102186 0.000000 0.000000 0.000000 -0.000339 1.000000
1760673086.135398 1.348420 0.103613 0.000000 0.000000 0.000000 -0.000342 1.000000
1760673086.168489 1.369869 0.105029 0.000000 0.000000 0.000000 -0.000346 1.000000
1760673086.201402 1.391707 0.106433 0.000000 0.000000 0.000000 -0.000349 1.000000
1760673086.234394 1.404002 0.108095 0.000000 0.000000 0.000000 -0.000373 1.000000
1760673086.267414 1.425892 0.109414 0.000000 0.000000 0.000000 -0.000377 1.000000
1760673086.302773 1.448274 0.110728 0.000000 0.000000 0.000000 -0.000382 1.000000
1760673086.333399 1.470941 0.112028 0.000000 0.000000 0.000000 -0.000386 1.000000
1760673086.367236 1.494022 0.113321 0.000000 0.000000 0.000000 -0.000390 1.000000
1760673086.399479 1.517442 0.114604 0.000000 0.000000 0.000000 -0.000394 1.000000
1760673086.432390 1.525883 0.115806 0.000000 0.000000 0.000000 -0.000407 1.000000
1760673086.467771 1.549436 0.117020 0.000000 0.000000 0.000000 -0.000412 1.000000
1760673086.498393 1.573256 0.118224 0.000000 0.000000 0.000000 -0.000416 1.000000
1760673086.531395 1.597438 0.119420 0.000000 0.000000 0.000000 -0.000420 1.000000
1760673086.564427 1.621977 0.120608 0.000000 0.000000 0.000000 -0.000424 1.000000
1760673086.597413 1.610708 0.122216 0.000000 0.000000 0.000000 -0.000339 1.000000
1760673086.630402 1.635683 0.123331 0.000000 0.000000 0.000000 -0.000341 1.000000
1760673086.666777 1.661161 0.124444 0.000000 0.000000 0.000000 -0.000343 1.000000
1760673086.696399 1.686829 0.125547 0.000000 0.000000 0.000000 -0.000345 1.000000
1760673086.729397 1.712836 0.126644 0.000000 0.000000 0.000000 -0.000347 1.000000
1760673086.762394 1.739173 0.127734 0.000000 0.000000 0.000000 -0.000350 1.000000
1760673086.795386 1.724539 0.128951 0.000000 0.000000 0.000000 -0.000280 1.000000
1760673086.828407 1.751274 0.129980 0.000000 0.000000 0.000000 -0.000280 1.000000
1760673086.861660 1.778349 0.131005 0.000000 0.000000 0.000000 -0.000281 1.000000
1760673086.894398 1.805729 0.132024 0.000000 0.000000 0.000000 -0.000281 1.000000
1760673086.927387 1.833417 0.133038 0.000000 0.000000 0.000000 -0.000282 1.000000
1760673086.960380 1.861411 0.134048 0.000000 0.000000 0.000000 -0.000282 1.000000
1760673086.993388 1.843178 0.134941 0.000000 0.000000 0.000000 -0.000227 1.000000
1760673087.026913 1.871696 0.135935 0.000000 0.000000 0.000000 -0.000227 1.000000
1760673087.059382 1.900543 0.136940 0.000000 0.000000 0.000000 -0.000226 1.000000
1760673087.092381 1.929736 0.137958 0.000000 0.000000 0.000000 -0.000225 1.000000
1760673087.125404 1.959266 0.138988 0.000000 0.000000 0.000000 -0.000225 1.000000
1760673087.158386 1.938683 0.139698 0.000000 0.000000 0.000000 -0.000185 1.000000
1760673087.191374 1.968720 0.140715 0.000000 0.000000 0.000000 -0.000183 1.000000
1760673087.224382 1.999097 0.141745 0.000000 0.000000 0.000000 -0.000182 1.000000
1760673087.258390 2.029855 0.142789 0.000000 0.000000 0.000000 -0.000180 1.000000
1760673087.290416 2.060881 0.143843 0.000000 0.000000 0.000000 -0.000178 1.000000
1760673087.325793 2.092344 0.144913 0.000000 0.000000 0.000000 -0.000177 1.000000
1760673087.356408 2.051032 0.142982 0.000000 0.000000 0.000000 -0.000148 1.000000
1760673087.389383 2.083199 0.144089 0.000000 0.000000 0.000000 -0.000146 1.000000
1760673087.424776 2.115796 0.145211 0.000000 0.000000 0.000000 -0.000144 1.000000
1760673087.455381 2.148560 0.146340 0.000000 0.000000 0.000000 -0.000141 1.000000
1760673087.488380 2.181610 0.147480 0.000000 0.000000 0.000000 -0.000139 1.000000
1760673087.521382 2.214940 0.148629 0.000000 0.000000 0.000000 -0.000137 1.000000
1760673087.554383 2.154313 0.146904 0.000000 0.000000 0.000000 -0.000181 1.000000
1760673087.587404 2.188800 0.148087 0.000000 0.000000 0.000000 -0.000180 1.000000
1760673087.620378 2.223558 0.149280 0.000000 0.000000 0.000000 -0.000178 1.000000
1760673087.656782 2.258760 0.150489 0.000000 0.000000 0.000000 -0.000177 1.000000
1760673087.686375 2.294018 0.151700 0.000000 0.000000 0.000000 -0.000176 1.000000
1760673087.719374 2.329522 0.152921 0.000000 0.000000 0.000000 -0.000175 1.000000
1760673087.752368 2.282221 0.147616 0.000000 0.000000 0.000000 -0.000292 1.000000
1760673087.785371 2.318477 0.148944 0.000000 0.000000 0.000000 -0.000294 1.000000
1760673087.818667 2.354993 0.150281 0.000000 0.000000 0.000000 -0.000296 1.000000
1760673087.853843 2.391861 0.151629 0.000000 0.000000 0.000000 -0.000297 1.000000
1760673087.884391 2.428809 0.152980 0.000000 0.000000 0.000000 -0.000299 1.000000
1760673087.917377 2.379235 0.147832 0.000000 0.000000 0.000000 -0.000383 1.000000
1760673087.950384 2.416956 0.149281 0.000000 0.000000 0.000000 -0.000386 1.000000
1760673087.983787 2.454935 0.150736 0.000000 0.000000 0.000000 -0.000389 1.000000
1760673088.016372 2.493114 0.152195 0.000000 0.000000 0.000000 -0.000393 1.000000
1760673088.049454 2.531512 0.153658 0.000000 0.000000 0.000000 -0.000396 1.000000
1760673088.082856 2.570141 0.155125 0.000000 0.000000 0.000000 -0.000400 1.000000
1760673088.115376 2.532480 0.152028 0.000000 0.000000 0.000000 -0.000233 1.000000
1760673088.148370 2.571481 0.153538 0.000000 0.000000 0.000000 -0.000232 1.000000
1760673088.181776 2.610721 0.155053 0.000000 0.000000 0.000000 -0.000232 1.000000
1760673088.214381 2.650138 0.156571 0.000000 0.000000 0.000000 -0.000231 1.000000
1760673088.248955 2.689838 0.158094 0.000000 0.000000 0.000000 -0.000230 1.000000
1760673088.280369 2.729625 0.159617 0.000000 0.000000 0.000000 -0.000230 1.000000
1760673088.313361 2.686288 0.156379 0.000000 0.000000 0.000000 -0.000103 1.000000
1760673088.346385 2.726538 0.157946 0.000000 0.000000 0.000000 -0.000099 1.000000
1760673088.380771 2.767063 0.159518 0.000000 0.000000 0.000000 -0.000096 1.000000
1760673088.412371 2.807681 0.161090 0.000000 0.000000 0.000000 -0.000092 1.000000
1760673088.445370 2.848471 0.162664 0.000000 0.000000 0.000000 -0.000089 1.000000
1760673088.478376 2.818265 0.158793 0.000000 0.000000 0.000000 0.000096 1.000000
1760673088.511353 2.859229 0.160424 0.000000 0.000000 0.000000 0.000104 1.000000
1760673088.545801 2.900472 0.162060 0.000000 0.000000 0.000000 0.000112 1.000000
1760673088.577363 2.941805 0.163695 0.000000 0.000000 0.000000 0.000119 1.000000
1760673088.610360 2.983308 0.165331 0.000000 0.000000 0.000000 0.000127 1.000000
1760673088.643360 3.024973 0.166969 0.000000 0.000000 0.000000 0.000134 1.000000
1760673088.676421 2.987923 0.162959 0.000000 0.000000 0.000000 0.000267 1.000000
1760673088.709356 3.029827 0.164652 0.000000 0.000000 0.000000 0.000278 1.000000
1760673088.745772 3.072112 0.166353 0.000000 0.000000 0.000000 0.000289 1.000000
1760673088.775359 3.114341 0.168048 0.000000 0.000000 0.000000 0.000299 1.000000
1760673088.808359 3.156722 0.169743 0.000000 0.000000 0.000000 0.000309 1.000000
1760673088.841352 3.131953 0.165696 0.000000 0.000000 0.000000 0.000888 1.000000
1760673088.874349 3.174321 0.167446 0.000000 0.000000 0.000000 0.000912 1.000000
1760673088.909784 3.217016 0.169202 0.000000 0.000000 0.000000 0.000938 1.000000
1760673088.940352 3.259719 0.170953 0.000000 0.000000 0.000000 0.000960 1.000000
1760673088.973363 3.302552 0.172704 0.000000 0.000000 0.000000 0.000984 1.000000
1760673089.039346 3.315132 0.170410 0.000000 0.000000 0.000000 0.001427 0.999999
1760673089.072349 3.358063 0.172214 0.000000 0.000000 0.000000 0.001459 0.999999
1760673089.138353 3.444417 0.175830 0.000000 0.000000 0.000000 0.001525 0.999999
1760673089.171352 3.487622 0.177632 0.000000 0.000000 0.000000 0.001558 0.999999
1760673089.204358 3.530911 0.179433 0.000000 0.000000 0.000000 0.001591 0.999999
1760673089.237350 3.506957 0.177958 0.000000 0.000000 0.000000 0.002213 0.999998
1760673089.303397 3.593316 0.181550 0.000000 0.000000 0.000000 0.002306 0.999997
1760673089.336354 3.636452 0.183338 0.000000 0.000000 0.000000 0.002352 0.999997
1760673089.369353 3.679659 0.185125 0.000000 0.000000 0.000000 0.002399 0.999997
1760673089.402345 3.666458 0.182614 0.000000 0.000000 0.000000 0.002803 0.999996
1760673089.435368 3.709231 0.184417 0.000000 0.000000 0.000000 0.002858 0.999996
1760673089.470774 3.752254 0.186226 0.000000 0.000000 0.000000 0.002917 0.999996
1760673089.501348 3.795218 0.188028 0.000000 0.000000 0.000000 0.002967 0.999996
1760673089.534345 3.838267 0.189829 0.000000 0.000000 0.000000 0.003022 0.999995
1760673089.567342 3.881393 0.191628 0.000000 0.000000 0.000000 0.003077 0.999995
1760673089.600346 3.876026 0.186978 0.000000 0.000000 0.000000 0.003735 0.999993
1760673089.634948 3.918600 0.188842 0.000000 0.000000 0.000000 0.003807 0.999993
1760673089.666355 3.961181 0.190701 0.000000 0.000000 0.000000 0.003872 0.999993
1760673089.700779 4.003938 0.192561 0.000000 0.000000 0.000000 0.003944 0.999992
1760673089.732351 4.046689 0.194416 0.000000 0.000000 0.000000 0.004010 0.999992
1760673089.765356 4.018366 0.194207 0.000000 0.000000 0.000000 0.004461 0.999990
1760673089.798353 4.061042 0.196025 0.000000 0.000000 0.000000 0.004539 0.999990
1760673089.831347 4.103830 0.197843 0.000000 0.000000 0.000000 0.004616 0.999989
1760673089.864630 4.146733 0.199661 0.000000 0.000000 0.000000 0.004694 0.999989
1760673089.898773 4.189792 0.201481 0.000000 0.000000 0.000000 0.004775 0.999989
1760673089.930336 4.232842 0.203295 0.000000 0.000000 0.000000 0.004849 0.999988
1760673089.963374 4.213203 0.204917 0.000000 0.000000 0.000000 0.005608 0.999984
1760673089.996601 4.255943 0.206655 0.000000 0.000000 0.000000 0.005702 0.999984
1760673090.031173 4.298881 0.208398 0.000000 0.000000 0.000000 0.005800 0.999983
1760673090.062342 4.341796 0.210137 0.000000 0.000000 0.000000 0.005888 0.999983
1760673090.095341 4.384793 0.211875 0.000000 0.000000 0.000000 0.005981 0.999982
1760673090.128333 4.372477 0.222714 0.000000 0.000000 0.000000 0.006783 0.999977
1760673090.161333 4.415044 0.224183 0.000000 0.000000 0.000000 0.006893 0.999976
1760673090.194490 4.457853 0.225645 0.000000 0.000000 0.000000 0.007003 0.999975
1760673090.228379 4.500936 0.227102 0.000000 0.000000 0.000000 0.007116 0.999975
1760673090.261436 4.544228 0.228552 0.000000 0.000000 0.000000 0.007226 0.999974
1760673090.293336 4.542094 0.241271 0.000000 0.000000 0.000000 0.008435 0.999964
1760673090.326343 4.584899 0.242401 0.000000 0.000000 0.000000 0.008570 0.999963
1760673090.359642 4.627961 0.243530 0.000000 0.000000 0.000000 0.008707 0.999962
1760673090.392339 4.671225 0.244656 0.000000 0.000000 0.000000 0.008841 0.999961
1760673090.425606 4.714717 0.245780 0.000000 0.000000 0.000000 0.008977 0.999960
1760673090.458356 4.758394 0.246901 0.000000 0.000000 0.000000 0.009111 0.999958
1760673090.491327 4.730862 0.259387 0.000000 0.000000 0.000000 0.009887 0.999951
1760673090.527771 4.774819 0.260212 0.000000 0.000000 0.000000 0.010053 0.999949
1760673090.557352 4.818763 0.261035 0.000000 0.000000 0.000000 0.010187 0.999948
1760673090.590338 4.862908 0.261860 0.000000 0.000000 0.000000 0.010337 0.999947
1760673090.623340 4.907242 0.262687 0.000000 0.000000 0.000000 0.010487 0.999945
1760673090.656344 4.890878 0.276759 0.000000 0.000000 0.000000 0.011373 0.999935
1760673090.689326 4.935049 0.277268 0.000000 0.000000 0.000000 0.011540 0.999933
1760673090.722352 4.979439 0.277783 0.000000 0.000000 0.000000 0.011707 0.999931
1760673090.757776 5.024187 0.278307 0.000000 0.000000 0.000000 0.011887 0.999929
1760673090.788330 5.068957 0.278835 0.000000 0.000000 0.000000 0.012041 0.999928
1760673090.821370 5.113914 0.279369 0.000000 0.000000 0.000000 0.012208 0.999925
1760673090.854328 5.072527 0.291351 0.000000 0.000000 0.000000 0.012773 0.999918
1760673090.888772 5.117870 0.291626 0.000000 0.000000 0.000000 0.012957 0.999916
1760673090.920319 5.163308 0.291909 0.000000 0.000000 0.000000 0.013125 0.999914
1760673090.959884 5.209354 0.292206 0.000000 0.000000 0.000000 0.013336 0.999911
1760673090.986328 5.255112 0.292508 0.000000 0.000000 0.000000 0.013477 0.999909
1760673091.019397 5.225668 0.303902 0.000000 0.000000 0.000000 0.014029 0.999902
1760673091.052320 5.271480 0.303969 0.000000 0.000000 0.000000 0.014214 0.999899
1760673091.086524 5.317565 0.304049 0.000000 0.000000 0.000000 0.014405 0.999896
1760673091.118329 5.363746 0.304141 0.000000 0.000000 0.000000 0.014583 0.999894
1760673091.155206 5.410351 0.304247 0.000000 0.000000 0.000000 0.014790 0.999891
1760673091.184324 5.456841 0.304363 0.000000 0.000000 0.000000 0.014953 0.999888
1760673091.217344 5.419267 0.315130 0.000000 0.000000 0.000000 0.015134 0.999885
1760673091.251772 5.465993 0.315033 0.000000 0.000000 0.000000 0.015327 0.999883
1760673091.283325 5.512792 0.314950 0.000000 0.000000 0.000000 0.015503 0.999880
1760673091.316325 5.559751 0.314882 0.000000 0.000000 0.000000 0.015688 0.999877
1760673091.349573 5.606872 0.314829 0.000000 0.000000 0.000000 0.015874 0.999874
1760673091.382320 5.580450 0.325239 0.000000 0.000000 0.000000 0.015450 0.999881
1760673091.415314 5.627471 0.324988 0.000000 0.000000 0.000000 0.015620 0.999878
1760673091.449481 5.674748 0.324755 0.000000 0.000000 0.000000 0.015797 0.999875
1760673091.481321 5.722104 0.324539 0.000000 0.000000 0.000000 0.015961 0.999873
1760673091.514316 5.769608 0.324339 0.000000 0.000000 0.000000 0.016131 0.999870
1760673091.547312 5.753546 0.335665 0.000000 0.000000 0.000000 0.015578 0.999879
1760673091.580317 5.800742 0.335256 0.000000 0.000000 0.000000 0.015731 0.999876
1760673091.613774 5.848151 0.334866 0.000000 0.000000 0.000000 0.015887 0.999874
1760673091.646320 5.895691 0.334495 0.000000 0.000000 0.000000 0.016038 0.999871
1760673091.679324 5.943451 0.334138 0.000000 0.000000 0.000000 0.016191 0.999869
1760673091.712346 5.935741 0.338620 0.000000 0.000000 0.000000 0.014804 0.999890
1760673091.745343 5.983282 0.338190 0.000000 0.000000 0.000000 0.014921 0.999889
1760673091.779236 6.031204 0.337770 0.000000 0.000000 0.000000 0.015041 0.999887
1760673091.811348 6.079359 0.337360 0.000000 0.000000 0.000000 0.015155 0.999885
1760673091.844292 6.127796 0.336959 0.000000 0.000000 0.000000 0.015272 0.999883
1760673091.877318 6.129399 0.344305 0.000000 0.000000 0.000000 0.013636 0.999907
1760673091.910304 6.177393 0.343773 0.000000 0.000000 0.000000 0.013712 0.999906
1760673091.946787 6.225953 0.343251 0.000000 0.000000 0.000000 0.013796 0.999905
1760673091.976323 6.274547 0.342740 0.000000 0.000000 0.000000 0.013864 0.999904
1760673092.009308 6.323424 0.342241 0.000000 0.000000 0.000000 0.013940 0.999903
1760673092.042329 6.372577 0.341753 0.000000 0.000000 0.000000 0.014016 0.999902
1760673092.075303 6.364291 0.348863 0.000000 0.000000 0.000000 0.012599 0.999921
1760673092.108305 6.413108 0.348252 0.000000 0.000000 0.000000 0.012640 0.999920
1760673092.141796 6.462250 0.347653 0.000000 0.000000 0.000000 0.012681 0.999920
1760673092.174309 6.511628 0.347067 0.000000 0.000000 0.000000 0.012721 0.999919
1760673092.210774 6.561520 0.346491 0.000000 0.000000 0.000000 0.012766 0.999919
1760673092.240307 6.562000 0.357398 0.000000 0.000000 0.000000 0.011630 0.999932
1760673092.273301 6.611118 0.356624 0.000000 0.000000 0.000000 0.011644 0.999932
1760673092.306330 6.660530 0.355864 0.000000 0.000000 0.000000 0.011657 0.999932
1760673092.339938 6.710262 0.355118 0.000000 0.000000 0.000000 0.011670 0.999932
1760673092.373917 6.760324 0.354387 0.000000 0.000000 0.000000 0.011684 0.999932
1760673092.438302 6.787196 0.362963 0.000000 0.000000 0.000000 0.010657 0.999943
1760673092.471298 6.837438 0.362086 0.000000 0.000000 0.000000 0.010646 0.999943
1760673092.505856 6.888131 0.361218 0.000000 0.000000 0.000000 0.010634 0.999943
1760673092.537311 6.939018 0.360364 0.000000 0.000000 0.000000 0.010623 0.999944
1760673092.570306 6.990212 0.359521 0.000000 0.000000 0.000000 0.010612 0.999944
1760673092.603297 6.974732 0.371368 0.000000 0.000000 0.000000 0.009811 0.999952
1760673092.669299 7.077168 0.369264 0.000000 0.000000 0.000000 0.009751 0.999952
1760673092.702643 7.128858 0.368233 0.000000 0.000000 0.000000 0.009721 0.999953
1760673092.737773 7.181003 0.367215 0.000000 0.000000 0.000000 0.009689 0.999953
1760673092.768279 7.161838 0.378271 0.000000 0.000000 0.000000 0.009016 0.999959
1760673092.801294 7.213713 0.377064 0.000000 0.000000 0.000000 0.008971 0.999960
1760673092.837779 7.266176 0.375870 0.000000 0.000000 0.000000 0.008922 0.999960
1760673092.867305 7.318655 0.374695 0.000000 0.000000 0.000000 0.008881 0.999961
1760673092.900305 7.371420 0.373537 0.000000 0.000000 0.000000 0.008836 0.999961
1760673092.933295 7.356466 0.371993 0.000000 0.000000 0.000000 0.006792 0.999977
1760673092.966287 7.409057 0.370922 0.000000 0.000000 0.000000 0.006700 0.999978
1760673093.000064 7.462022 0.369863 0.000000 0.000000 0.000000 0.006606 0.999978
1760673093.032298 7.515220 0.368819 0.000000 0.000000 0.000000 0.006516 0.999979
1760673093.065328 7.568701 0.367790 0.000000 0.000000 0.000000 0.006424 0.999979
1760673093.098318 7.546364 0.366607 0.000000 0.000000 0.000000 0.004951 0.999988
1760673093.131292 7.599800 0.365650 0.000000 0.000000 0.000000 0.004827 0.999988
1760673093.167775 7.653818 0.364702 0.000000 0.000000 0.000000 0.004689 0.999989
1760673093.197292 7.707833 0.363770 0.000000 0.000000 0.000000 0.004578 0.999990
1760673093.263290 7.750824 0.359561 0.000000 0.000000 0.000000 0.003009 0.999995
1760673093.296299 7.804989 0.358724 0.000000 0.000000 0.000000 0.002854 0.999996
1760673093.329311 7.859517 0.357869 0.000000 0.000000 0.000000 0.002700 0.999996
1760673093.363153 7.914459 0.356994 0.000000 0.000000 0.000000 0.002541 0.999997
1760673093.395294 7.969660 0.356103 0.000000 0.000000 0.000000 0.002390 0.999997
1760673093.428285 7.964453 0.354617 0.000000 0.000000 0.000000 0.001638 0.999999
1760673093.461284 8.019242 0.353741 0.000000 0.000000 0.000000 0.001469 0.999999
1760673093.494847 8.074425 0.352847 0.000000 0.000000 0.000000 0.001298 0.999999
1760673093.527295 8.129889 0.351937 0.000000 0.000000 0.000000 0.001132 0.999999
1760673093.560304 8.185665 0.351009 0.000000 0.000000 0.000000 0.000963 1.000000
1760673093.593308 8.241744 0.350064 0.000000 0.000000 0.000000 0.000794 1.000000
1760673093.626277 8.225688 0.348775 0.000000 0.000000 0.000000 0.000420 1.000000
1760673093.659388 8.281513 0.347845 0.000000 0.000000 0.000000 0.000246 1.000000
1760673093.694788 8.337854 0.346894 0.000000 0.000000 0.000000 0.000059 1.000000
1760673093.725290 8.394278 0.345930 0.000000 0.000000 0.000000 -0.000101 1.000000
1760673093.758288 8.450986 0.344951 0.000000 0.000000 0.000000 -0.000274 1.000000
1760673093.791281 8.442234 0.338907 0.000000 0.000000 0.000000 -0.001334 0.999999
1760673093.825119 8.498621 0.338044 0.000000 0.000000 0.000000 -0.001534 0.999999
1760673093.857292 8.555257 0.337165 0.000000 0.000000 0.000000 -0.001723 0.999999
1760673093.890326 8.612195 0.336267 0.000000 0.000000 0.000000 -0.001918 0.999998
1760673093.923287 8.669413 0.335353 0.000000 0.000000 0.000000 -0.002112 0.999998
1760673093.956291 8.652235 0.329777 0.000000 0.000000 0.000000 -0.002719 0.999996
1760673093.989283 8.709233 0.328968 0.000000 0.000000 0.000000 -0.002923 0.999996
1760673094.023109 8.766616 0.328138 0.000000 0.000000 0.000000 -0.003132 0.999995
1760673094.055283 8.824221 0.327291 0.000000 0.000000 0.000000 -0.003331 0.999994
1760673094.088286 8.882104 0.326415 0.000000 0.000000 0.000000 -0.003535 0.999994
1760673094.121302 8.873319 0.319990 0.000000 0.000000 0.000000 -0.003771 0.999993
1760673094.154276 8.930775 0.319205 0.000000 0.000000 0.000000 -0.003976 0.999992
1760673094.189775 8.988753 0.318381 0.000000 0.000000 0.000000 -0.004196 0.999991
1760673094.220296 9.046802 0.317528 0.000000 0.000000 0.000000 -0.004385 0.999990
1760673094.253290 9.105126 0.316641 0.000000 0.000000 0.000000 -0.004590 0.999989
1760673094.286294 9.103853 0.308202 0.000000 0.000000 0.000000 -0.004622 0.999989
1760673094.319273 9.161575 0.307450 0.000000 0.000000 0.000000 -0.004823 0.999988
1760673094.352710 9.219646 0.306662 0.000000 0.000000 0.000000 -0.005026 0.999987
1760673094.385305 9.277971 0.305841 0.000000 0.000000 0.000000 -0.005224 0.999986
1760673094.420785 9.336781 0.304980 0.000000 0.000000 0.000000 -0.005439 0.999985
1760673094.451976 9.395685 0.304090 0.000000 0.000000 0.000000 -0.005629 0.999984
1760673094.484294 9.398827 0.297259 0.000000 0.000000 0.000000 -0.005002 0.999987
1760673094.517267 9.456860 0.296472 0.000000 0.000000 0.000000 -0.005182 0.999987
1760673094.551161 9.515258 0.295649 0.000000 0.000000 0.000000 -0.005368 0.999986
1760673094.583464 9.573862 0.294794 0.000000 0.000000 0.000000 -0.005545 0.999985
1760673094.616940 9.632761 0.293905 0.000000 0.000000 0.000000 -0.005729 0.999984
